set_name,card_number,player_name,team
Dual Patches Emerald,45,Juwan Howard,Portland Trail Blazers
Dual Patches Emerald,46,Kevin Duckworth,Portland Trail Blazers
Dual Patches Emerald,47,Tim Duncan,San Antonio Spurs
Dual Patches Emerald,48,Cory Joseph,Toronto Raptors
Dual Patches Emerald,49,Dejounte Murray,San Antonio Spurs
Dual Patches Emerald,50,Darrell Griffith,Utah Jazz
Dual Patches Emerald,51,Jeff Hornacek,Utah Jazz
Dual Patches Emerald,52,John Stockton,Utah Jazz
Dual Patches Emerald,53,Al Horford,Boston Celtics
Dual Patches Emerald,54,Denzel Valentine,Chicago Bulls
Dual Patches Emerald,55,Scottie Pippen,Chicago Bulls
Dual Patches Emerald,56,Joe Smith,Cleveland Cavaliers
Dual Patches Emerald,57,Juan Hernangomez,Denver Nuggets
Dual Patches Emerald,61,Dion Waiters,Miami Heat
Dual Patches Emerald,62,Evan Turner,Portland Trail Blazers
Dual Patches Emerald,63,Thaddeus Young,Indiana Pacers
Dual Patches Emerald,64,Marcus Morris,Detroit Pistons
Dual Patches Emerald,65,Tom Chambers,Phoenix Suns
Dual Patches Gold,1,Lou Williams,Houston Rockets
Dual Patches Gold,2,Mike Bibby,Atlanta Hawks
Dual Patches Gold,3,Jeff Teague,Indiana Pacers
Dual Patches Gold,4,David Lee,San Antonio Spurs
Dual Patches Gold,5,Rondae Hollis-Jefferson,Brooklyn Nets
Dual Patches Gold,6,Brook Lopez,Brooklyn Nets
Dual Patches Gold,7,Trevor Booker,Brooklyn Nets
Dual Patches Gold,8,Isaiah Whitehead,Brooklyn Nets
Dual Patches Gold,9,Caris LeVert,Brooklyn Nets
Dual Patches Gold,10,Jeremy Lamb,Charlotte Hornets
Dual Patches Gold,11,Derrick Rose,New York Knicks
Dual Patches Gold,12,Bobby Portis,Chicago Bulls
Dual Patches Gold,13,LeBron James,Cleveland Cavaliers
Dual Patches Gold,15,Kyle Korver,Cleveland Cavaliers
Dual Patches Gold,16,Vince Carter,Memphis Grizzlies
Dual Patches Gold,17,Andrew Bogut,Cleveland Cavaliers
Dual Patches Gold,18,Jason Kidd,Dallas Mavericks
Dual Patches Gold,20,Isiah Thomas,Detroit Pistons
Dual Patches Gold,21,Draymond Green,Golden State Warriors
Dual Patches Gold,23,Ryan Anderson,Houston Rockets
Dual Patches Gold,24,Clint Capela,Houston Rockets
Dual Patches Gold,25,David West,Golden State Warriors
Dual Patches Gold,26,Reggie Miller,Indiana Pacers
Dual Patches Gold,27,Blake Griffin,Los Angeles Clippers
Dual Patches Gold,28,Danny Manning,Los Angeles Clippers
Dual Patches Gold,29,Dominique Wilkins,Los Angeles Clippers
Dual Patches Gold,30,Chris Paul,Los Angeles Clippers
Dual Patches Gold,31,DeAndre Jordan,Los Angeles Clippers
Dual Patches Gold,32,Kris Dunn,Minnesota Timberwolves
Dual Patches Gold,33,Andrew Wiggins,Minnesota Timberwolves
Dual Patches Gold,34,Gorgui Dieng,Minnesota Timberwolves
Dual Patches Gold,35,Zach LaVine,Minnesota Timberwolves
Dual Patches Gold,36,Austin Rivers,Los Angeles Clippers
Dual Patches Gold,37,Buddy Hield,Sacramento Kings
Dual Patches Gold,38,Jrue Holiday,New Orleans Pelicans
Dual Patches Gold,39,Willy Hernangomez,New York Knicks
Dual Patches Gold,40,Domantas Sabonis,Oklahoma City Thunder
Dual Patches Gold,41,Dario Saric,Philadelphia 76ers
Dual Patches Gold,43,Dragan Bender,Phoenix Suns
Dual Patches Gold,44,Isaiah Thomas,Boston Celtics
Dual Patches Gold,45,Juwan Howard,Portland Trail Blazers
Dual Patches Gold,46,Kevin Duckworth,Portland Trail Blazers
Dual Patches Gold,47,Tim Duncan,San Antonio Spurs
Dual Patches Gold,48,Cory Joseph,Toronto Raptors
Dual Patches Gold,49,Dejounte Murray,San Antonio Spurs
Dual Patches Gold,50,Darrell Griffith,Utah Jazz
Dual Patches Gold,51,Jeff Hornacek,Utah Jazz
Dual Patches Gold,52,John Stockton,Utah Jazz
Dual Patches Gold,53,Al Horford,Boston Celtics
Dual Patches Gold,54,Denzel Valentine,Chicago Bulls
Dual Patches Gold,55,Scottie Pippen,Chicago Bulls
Dual Patches Gold,56,Joe Smith,Cleveland Cavaliers
Dual Patches Gold,57,Juan Hernangomez,Denver Nuggets
Dual Patches Gold,59,Iman Shumpert,Cleveland Cavaliers
Dual Patches Gold,61,Dion Waiters,Miami Heat
Dual Patches Gold,62,Evan Turner,Portland Trail Blazers
Dual Patches Gold,63,Thaddeus Young,Indiana Pacers
Dual Patches Gold,64,Marcus Morris,Detroit Pistons
Dual Patches Gold,65,Tom Chambers,Phoenix Suns
Dual Patches Platinum,1,Lou Williams,Houston Rockets
Dual Patches Platinum,2,Mike Bibby,Atlanta Hawks
Dual Patches Platinum,3,Jeff Teague,Indiana Pacers
Dual Patches Platinum,4,David Lee,San Antonio Spurs
Dual Patches Platinum,5,Rondae Hollis-Jefferson,Brooklyn Nets
Dual Patches Platinum,6,Brook Lopez,Brooklyn Nets
Dual Patches Platinum,7,Trevor Booker,Brooklyn Nets
Dual Patches Platinum,8,Isaiah Whitehead,Brooklyn Nets
Dual Patches Platinum,9,Caris LeVert,Brooklyn Nets
Dual Patches Platinum,10,Jeremy Lamb,Charlotte Hornets
Dual Patches Platinum,11,Derrick Rose,New York Knicks
Dual Patches Platinum,12,Bobby Portis,Chicago Bulls
Dual Patches Platinum,13,LeBron James,Cleveland Cavaliers
Dual Patches Platinum,14,Kyrie Irving,Cleveland Cavaliers
Dual Patches Platinum,15,Kyle Korver,Cleveland Cavaliers
Dual Patches Platinum,16,Vince Carter,Memphis Grizzlies
Dual Patches Platinum,17,Andrew Bogut,Cleveland Cavaliers
Dual Patches Platinum,18,Jason Kidd,Dallas Mavericks
Dual Patches Platinum,19,Evan Fournier,Orlando Magic
Dual Patches Platinum,20,Isiah Thomas,Detroit Pistons
Dual Patches Platinum,21,Draymond Green,Golden State Warriors
Dual Patches Platinum,22,Kenny Smith,Houston Rockets
Dual Patches Platinum,23,Ryan Anderson,Houston Rockets
Dual Patches Platinum,24,Clint Capela,Houston Rockets
Dual Patches Platinum,25,David West,Golden State Warriors
Dual Patches Platinum,26,Reggie Miller,Indiana Pacers
Dual Patches Platinum,27,Blake Griffin,Los Angeles Clippers
Dual Patches Platinum,28,Danny Manning,Los Angeles Clippers
Dual Patches Platinum,29,Dominique Wilkins,Los Angeles Clippers
Dual Patches Platinum,30,Chris Paul,Los Angeles Clippers
Dual Patches Platinum,31,DeAndre Jordan,Los Angeles Clippers
Dual Patches Platinum,32,Kris Dunn,Minnesota Timberwolves
Dual Patches Platinum,33,Andrew Wiggins,Minnesota Timberwolves
Dual Patches Platinum,34,Gorgui Dieng,Minnesota Timberwolves
Dual Patches Platinum,35,Zach LaVine,Minnesota Timberwolves
Dual Patches Platinum,36,Austin Rivers,Los Angeles Clippers
Dual Patches Platinum,37,Buddy Hield,Sacramento Kings
Dual Patches Platinum,38,Jrue Holiday,New Orleans Pelicans
Dual Patches Platinum,39,Willy Hernangomez,New York Knicks
Dual Patches Platinum,40,Domantas Sabonis,Oklahoma City Thunder
Dual Patches Platinum,41,Dario Saric,Philadelphia 76ers
Dual Patches Platinum,42,Markieff Morris,Washington Wizards
Dual Patches Platinum,43,Dragan Bender,Phoenix Suns
Dual Patches Platinum,44,Isaiah Thomas,Boston Celtics
Dual Patches Platinum,45,Juwan Howard,Portland Trail Blazers
Dual Patches Platinum,46,Kevin Duckworth,Portland Trail Blazers
Dual Patches Platinum,47,Tim Duncan,San Antonio Spurs
Dual Patches Platinum,48,Cory Joseph,Toronto Raptors
Dual Patches Platinum,49,Dejounte Murray,San Antonio Spurs
Dual Patches Platinum,50,Darrell Griffith,Utah Jazz
Dual Patches Platinum,51,Jeff Hornacek,Utah Jazz
Dual Patches Platinum,52,John Stockton,Utah Jazz
Dual Patches Platinum,53,Al Horford,Boston Celtics
Dual Patches Platinum,54,Denzel Valentine,Chicago Bulls
Dual Patches Platinum,55,Scottie Pippen,Chicago Bulls
Dual Patches Platinum,56,Joe Smith,Cleveland Cavaliers
Dual Patches Platinum,57,Juan Hernangomez,Denver Nuggets
Dual Patches Platinum,58,Karl-Anthony Towns,Minnesota Timberwolves
Dual Patches Platinum,59,Iman Shumpert,Cleveland Cavaliers
Dual Patches Platinum,60,Andre Roberson,Oklahoma City Thunder
Dual Patches Platinum,61,Dion Waiters,Miami Heat
Dual Patches Platinum,62,Evan Turner,Portland Trail Blazers
Dual Patches Platinum,63,Thaddeus Young,Indiana Pacers
Dual Patches Platinum,64,Marcus Morris,Detroit Pistons
Dual Patches Platinum,65,Tom Chambers,Phoenix Suns
Excellence Signatures,1,Stephen Curry,Golden State Warriors
Excellence Signatures,2,Vince Carter,Memphis Grizzlies
Excellence Signatures,3,Devin Booker,Phoenix Suns
Excellence Signatures,4,Tim Hardaway Jr.,Atlanta Hawks
Excellence Signatures,5,Allen Iverson,Philadelphia 76ers
Excellence Signatures,6,Dwyane Wade,Chicago Bulls
Excellence Signatures,7,D'Angelo Russell,Los Angeles Lakers
Excellence Signatures,8,Danilo Gallinari,Denver Nuggets
Excellence Signatures,9,Hakeem Olajuwon,Houston Rockets
Excellence Signatures,10,James Worthy,Los Angeles Lakers
Excellence Signatures,11,Chris Paul,Los Angeles Clippers
Excellence Signatures,12,Joel Embiid,Philadelphia 76ers
Excellence Signatures,13,Goran Dragic,Miami Heat
Excellence Signatures,14,Joe Dumars,Detroit Pistons
Excellence Signatures,15,Lenny Wilkens,Portland Trail Blazers
Excellence Signatures,16,Carmelo Anthony,New York Knicks
Excellence Signatures,17,Julius Randle,Los Angeles Lakers
Excellence Signatures,18,Jordan Clarkson,Los Angeles Lakers
Excellence Signatures,19,Robert Parish,Boston Celtics
Excellence Signatures,20,Dan Issel,Denver Nuggets
Excellence Signatures,21,Kyrie Irving,Cleveland Cavaliers
Excellence Signatures,23,Jason Terry,Milwaukee Bucks
Excellence Signatures,24,Ralph Sampson,Houston Rockets
Excellence Signatures,26,Dirk Nowitzki,Dallas Mavericks
Excellence Signatures,27,Kristaps Porzingis,New York Knicks
Excellence Signatures,28,Elfrid Payton,Orlando Magic
Excellence Signatures,29,Gail Goodrich,Los Angeles Lakers
Excellence Signatures,30,Ben Wallace,Cleveland Cavaliers
Excellence Signatures,31,Anthony Davis,New Orleans Pelicans
Excellence Signatures,32,Harrison Barnes,Dallas Mavericks
Excellence Signatures,33,Nikola Mirotic,Chicago Bulls
Excellence Signatures,34,Artis Gilmore,Chicago Bulls
Excellence Signatures,35,Ray Allen,Seattle Supersonics
Excellence Signatures,36,Blake Griffin,Los Angeles Clippers
Excellence Signatures,37,C.J. McCollum,Portland Trail Blazers
Excellence Signatures,39,David Thompson,Seattle Supersonics
Excellence Signatures,40,Glen Rice,Miami Heat
Excellence Signatures,41,Karl-Anthony Towns,Minnesota Timberwolves
Excellence Signatures,42,Isaiah Thomas,Boston Celtics
Excellence Signatures,43,Rudy Gay,Sacramento Kings
Excellence Signatures,44,Dikembe Mutombo,Denver Nuggets
Excellence Signatures,45,Dan Majerle,Phoenix Suns
Excellence Signatures,46,John Wall,Washington Wizards
Excellence Signatures,47,Gordon Hayward,Utah Jazz
Excellence Signatures,48,Jonas Valanciunas,Toronto Raptors
Excellence Signatures,49,Willis Reed,New York Knicks
Excellence Signatures,50,Nick Van Exel,Los Angeles Lakers
Excellence Signatures,51,Marc Gasol,Memphis Grizzlies
Excellence Signatures,52,Aaron Gordon,Orlando Magic
Excellence Signatures,53,Jrue Holiday,New Orleans Pelicans
Excellence Signatures,54,David Robinson,San Antonio Spurs
Excellence Signatures,55,Mark Aguirre,Los Angeles Clippers
Excellence Signatures,56,Ricky Rubio,Minnesota Timberwolves
Excellence Signatures,57,Zach LaVine,Minnesota Timberwolves
Excellence Signatures,59,Kareem Abdul-Jabbar,Milwaukee Bucks
Excellence Signatures,60,Damian Lillard,Portland Trail Blazers
Excellence Signatures,62,Eric Gordon,Houston Rockets
Excellence Signatures,63,Myles Turner,Indiana Pacers
Excellence Signatures,64,Dennis Rodman,Chicago Bulls
Excellence Signatures,65,James Harden,Houston Rockets
Excellence Signatures,66,Tony Parker,San Antonio Spurs
Excellence Signatures,67,Khris Middleton,Milwaukee Bucks
Excellence Signatures,68,Bojan Bogdanovic,Washington Wizards
Excellence Signatures,69,Bernard King,New York Knicks
Excellence Signatures,70,Reggie Miller,Indiana Pacers
Excellence Signatures Emerald,1,Stephen Curry,Golden State Warriors
Excellence Signatures Emerald,2,Vince Carter,Memphis Grizzlies
Excellence Signatures Emerald,3,Devin Booker,Phoenix Suns
Excellence Signatures Emerald,4,Tim Hardaway Jr.,Atlanta Hawks
Excellence Signatures Emerald,5,Allen Iverson,Philadelphia 76ers
Excellence Signatures Emerald,6,Dwyane Wade,Chicago Bulls
Excellence Signatures Emerald,7,D'Angelo Russell,Los Angeles Lakers
Excellence Signatures Emerald,8,Danilo Gallinari,Denver Nuggets
Excellence Signatures Emerald,9,Hakeem Olajuwon,Houston Rockets
Excellence Signatures Emerald,10,James Worthy,Los Angeles Lakers
Excellence Signatures Emerald,11,Chris Paul,Los Angeles Clippers
Excellence Signatures Emerald,12,Joel Embiid,Philadelphia 76ers
Excellence Signatures Emerald,13,Goran Dragic,Miami Heat
Excellence Signatures Emerald,14,Joe Dumars,Detroit Pistons
Excellence Signatures Emerald,15,Lenny Wilkens,Portland Trail Blazers
Excellence Signatures Emerald,16,Carmelo Anthony,New York Knicks
Excellence Signatures Emerald,17,Julius Randle,Los Angeles Lakers
Excellence Signatures Emerald,18,Jordan Clarkson,Los Angeles Lakers
Excellence Signatures Emerald,19,Robert Parish,Boston Celtics
Excellence Signatures Emerald,20,Dan Issel,Denver Nuggets
Excellence Signatures Emerald,21,Kyrie Irving,Cleveland Cavaliers
Excellence Signatures Emerald,23,Jason Terry,Milwaukee Bucks
Excellence Signatures Emerald,24,Ralph Sampson,Houston Rockets
Excellence Signatures Emerald,26,Dirk Nowitzki,Dallas Mavericks
Excellence Signatures Emerald,27,Kristaps Porzingis,New York Knicks
Excellence Signatures Emerald,28,Elfrid Payton,Orlando Magic
Excellence Signatures Emerald,29,Gail Goodrich,Los Angeles Lakers
Excellence Signatures Emerald,30,Ben Wallace,Cleveland Cavaliers
Excellence Signatures Emerald,31,Anthony Davis,New Orleans Pelicans
Excellence Signatures Emerald,32,Harrison Barnes,Dallas Mavericks
Excellence Signatures Emerald,33,Nikola Mirotic,Chicago Bulls
Excellence Signatures Emerald,34,Artis Gilmore,Chicago Bulls
Excellence Signatures Emerald,35,Ray Allen,Seattle Supersonics
Excellence Signatures Emerald,36,Blake Griffin,Los Angeles Clippers
Excellence Signatures Emerald,37,C.J. McCollum,Portland Trail Blazers
Excellence Signatures Emerald,39,David Thompson,Seattle Supersonics
Excellence Signatures Emerald,40,Glen Rice,Miami Heat
Excellence Signatures Emerald,41,Karl-Anthony Towns,Minnesota Timberwolves
Excellence Signatures Emerald,42,Isaiah Thomas,Boston Celtics
Excellence Signatures Emerald,43,Rudy Gay,Sacramento Kings
Excellence Signatures Emerald,44,Dikembe Mutombo,Denver Nuggets
Excellence Signatures Emerald,45,Dan Majerle,Phoenix Suns
Excellence Signatures Emerald,46,John Wall,Washington Wizards
Excellence Signatures Emerald,47,Gordon Hayward,Utah Jazz
Excellence Signatures Emerald,48,Jonas Valanciunas,Toronto Raptors
Excellence Signatures Emerald,49,Willis Reed,New York Knicks
Excellence Signatures Emerald,50,Nick Van Exel,Los Angeles Lakers
Excellence Signatures Emerald,51,Marc Gasol,Memphis Grizzlies
Excellence Signatures Emerald,52,Aaron Gordon,Orlando Magic
Excellence Signatures Emerald,53,Jrue Holiday,New Orleans Pelicans
Excellence Signatures Emerald,54,David Robinson,San Antonio Spurs
Excellence Signatures Emerald,55,Mark Aguirre,Los Angeles Clippers
Excellence Signatures Emerald,56,Ricky Rubio,Minnesota Timberwolves
Excellence Signatures Emerald,57,Zach LaVine,Minnesota Timberwolves
Excellence Signatures Emerald,59,Kareem Abdul-Jabbar,Milwaukee Bucks
Excellence Signatures Emerald,60,Damian Lillard,Portland Trail Blazers
Excellence Signatures Emerald,62,Eric Gordon,Houston Rockets
Excellence Signatures Emerald,63,Myles Turner,Indiana Pacers
Excellence Signatures Emerald,64,Dennis Rodman,Chicago Bulls
Excellence Signatures Emerald,65,James Harden,Houston Rockets
Excellence Signatures Emerald,66,Tony Parker,San Antonio Spurs
Excellence Signatures Emerald,67,Khris Middleton,Milwaukee Bucks
Excellence Signatures Emerald,68,Bojan Bogdanovic,Washington Wizards
Excellence Signatures Emerald,69,Bernard King,New York Knicks
Excellence Signatures Emerald,70,Reggie Miller,Indiana Pacers
Excellence Signatures Emerald Gold Proof,5,Allen Iverson,Philadelphia 76ers
Excellence Signatures Emerald Gold Proof,6,Dwyane Wade,Chicago Bulls
Excellence Signatures Emerald Gold Proof,8,Danilo Gallinari,Denver Nuggets
Excellence Signatures Emerald Gold Proof,9,Hakeem Olajuwon,Houston Rockets
Excellence Signatures Emerald Gold Proof,10,James Worthy,Los Angeles Lakers
Excellence Signatures Emerald Gold Proof,13,Goran Dragic,Miami Heat
Excellence Signatures Emerald Gold Proof,15,Lenny Wilkens,Portland Trail Blazers
Excellence Signatures Emerald Gold Proof,16,Carmelo Anthony,New York Knicks
Excellence Signatures Emerald Gold Proof,18,Jordan Clarkson,Los Angeles Lakers
Excellence Signatures Emerald Gold Proof,20,Dan Issel,Denver Nuggets
Excellence Signatures Emerald Gold Proof,21,Kyrie Irving,Cleveland Cavaliers
Excellence Signatures Emerald Gold Proof,24,Ralph Sampson,Houston Rockets
Excellence Signatures Emerald Gold Proof,28,Elfrid Payton,Orlando Magic
Excellence Signatures Emerald Gold Proof,29,Gail Goodrich,Los Angeles Lakers
Excellence Signatures Emerald Gold Proof,32,Harrison Barnes,Dallas Mavericks
Excellence Signatures Emerald Gold Proof,33,Nikola Mirotic,Chicago Bulls
Excellence Signatures Emerald Gold Proof,34,Artis Gilmore,Chicago Bulls
Excellence Signatures Emerald Gold Proof,35,Ray Allen,Seattle Supersonics
Excellence Signatures Emerald Gold Proof,36,Blake Griffin,Los Angeles Clippers
Excellence Signatures Emerald Gold Proof,39,David Thompson,Seattle Supersonics
Excellence Signatures Emerald Gold Proof,40,Glen Rice,Miami Heat
Excellence Signatures Emerald Gold Proof,45,Dan Majerle,Phoenix Suns
Excellence Signatures Emerald Gold Proof,49,Willis Reed,New York Knicks
Excellence Signatures Emerald Gold Proof,51,Marc Gasol,Memphis Grizzlies
Excellence Signatures Emerald Gold Proof,53,Jrue Holiday,New Orleans Pelicans
Excellence Signatures Emerald Gold Proof,54,David Robinson,San Antonio Spurs
Excellence Signatures Emerald Gold Proof,55,Mark Aguirre,Los Angeles Clippers
Excellence Signatures Emerald Gold Proof,56,Ricky Rubio,Minnesota Timberwolves
Excellence Signatures Emerald Gold Proof,60,Damian Lillard,Portland Trail Blazers
Excellence Signatures Emerald Gold Proof,62,Eric Gordon,Houston Rockets
Excellence Signatures Emerald Gold Proof,63,Myles Turner,Indiana Pacers
Excellence Signatures Emerald Gold Proof,64,Dennis Rodman,Chicago Bulls
Excellence Signatures Emerald Gold Proof,65,James Harden,Houston Rockets
Excellence Signatures Emerald Gold Proof,66,Tony Parker,San Antonio Spurs
Excellence Signatures Emerald Gold Proof,67,Khris Middleton,Milwaukee Bucks
Excellence Signatures Emerald Gold Proof,70,Reggie Miller,Indiana Pacers
Excellence Signatures Gold,1,Stephen Curry,Golden State Warriors
Excellence Signatures Gold,2,Vince Carter,Memphis Grizzlies
Excellence Signatures Gold,3,Devin Booker,Phoenix Suns
Excellence Signatures Gold,4,Tim Hardaway Jr.,Atlanta Hawks
Excellence Signatures Gold,5,Allen Iverson,Philadelphia 76ers
Excellence Signatures Gold,6,Dwyane Wade,Chicago Bulls
Excellence Signatures Gold,7,D'Angelo Russell,Los Angeles Lakers
Excellence Signatures Gold,8,Danilo Gallinari,Denver Nuggets
Excellence Signatures Gold,9,Hakeem Olajuwon,Houston Rockets
Excellence Signatures Gold,10,James Worthy,Los Angeles Lakers
Excellence Signatures Gold,11,Chris Paul,Los Angeles Clippers
Excellence Signatures Gold,12,Joel Embiid,Philadelphia 76ers
Excellence Signatures Gold,13,Goran Dragic,Miami Heat
Excellence Signatures Gold,14,Joe Dumars,Detroit Pistons
Excellence Signatures Gold,15,Lenny Wilkens,Portland Trail Blazers
Excellence Signatures Gold,16,Carmelo Anthony,New York Knicks
Excellence Signatures Gold,17,Julius Randle,Los Angeles Lakers
Excellence Signatures Gold,18,Jordan Clarkson,Los Angeles Lakers
Excellence Signatures Gold,19,Robert Parish,Boston Celtics
Excellence Signatures Gold,20,Dan Issel,Denver Nuggets
Excellence Signatures Gold,21,Kyrie Irving,Cleveland Cavaliers
Excellence Signatures Gold,23,Jason Terry,Milwaukee Bucks
Excellence Signatures Gold,24,Ralph Sampson,Houston Rockets
Excellence Signatures Gold,26,Dirk Nowitzki,Dallas Mavericks
Excellence Signatures Gold,27,Kristaps Porzingis,New York Knicks
Excellence Signatures Gold,28,Elfrid Payton,Orlando Magic
Excellence Signatures Gold,29,Gail Goodrich,Los Angeles Lakers
Excellence Signatures Gold,30,Ben Wallace,Cleveland Cavaliers
